participant_id,group,E0,E_week24,E_week52,lambda_est,gamma_initial,gamma_week52,gamma_slope_per_week,K_est,circular_behavior_week24,circular_behavior_week52,replaced_by_week52
S3_02173,High_E_LT,0.7432,0.1308,0.0354,0.0601,0.067,0.0,-0.049558,0.4493,0,0,0
S3_02174,High_E_LT,0.8235,0.6938,0.6842,0.043,0.0301,0.1,0.036864,0.2591,1,1,0
S3_02175,Control_LT,0.6046,0.0593,0.01,0.0836,0.0032,0.00165,-3e-05,0.3643,0,0,0
S3_02176,High_E_LT,0.707,0.2901,0.136,0.0333,0.049,0.0,-0.004207,0.4112,1,0,0
S3_02177,High_E_LT,0.6499,0.7537,0.7567,0.0303,0.0311,0.1,0.023377,0.3094,1,1,0
S3_02178,High_E_LT,0.7241,0.1783,0.0146,0.0532,0.0535,0.0,-0.025274,0.4542,0,1,0
S3_02179,High_E_LT,0.7584,0.6352,0.5393,0.051,0.0441,0.1,0.024422,0.3576,1,1,0
S3_02180,Control_LT,0.6091,0.2861,0.0173,0.065,0.0104,0.07694,0.001281,0.369,0,0,0
S3_02181,Control_LT,0.5506,0.0634,0.0236,0.0855,0.0023,0.0042,3.7e-05,0.3692,0,0,0
S3_02182,High_E_LT,0.99,0.4587,0.0819,0.0372,0.0383,0.0,-0.059192,0.4147,0,1,0
S3_02183,High_E_LT,0.9135,0.5265,0.1413,0.0308,0.0468,0.0,-0.006047,0.3856,1,0,0
S3_02184,Control_LT,0.4077,0.5143,0.5391,0.0762,0.0057,0.1,0.00914,0.2649,1,1,0
S3_02185,High_E_LT,0.9764,0.6659,0.5857,0.0409,0.0454,0.1,0.042386,0.3898,1,1,0
S3_02186,High_E_LT,0.6883,0.3374,0.1487,0.036,0.0371,0.0,-0.010176,0.3377,1,1,0
S3_02187,High_E_LT,0.7445,0.3269,0.1296,0.0334,0.0421,0.0,-0.035795,0.2347,0,1,0
S3_02188,High_E_LT,0.9492,0.6414,0.6284,0.0475,0.0579,0.1,0.035647,0.2536,1,1,0
S3_02189,Control_LT,0.5795,0.1499,0.0235,0.0879,0.015,0.1,0.010978,0.4971,0,0,0
S3_02190,High_E_LT,0.9614,0.7171,0.7054,0.0324,0.0438,0.1,0.01251,0.3907,1,1,0
S3_02191,Control_LT,0.6058,0.0823,0.0188,0.0822,0.0064,0.00931,5.6e-05,0.403,0,0,0
S3_02192,Control_LT,0.2277,0.0362,0.1024,0.0775,0.0084,0.1,0.004222,0.4132,0,0,0
S3_02193,Control_LT,0.5256,0.5363,0.4998,0.0686,0.0,0.1,0.036561,0.3316,1,1,0
S3_02194,High_E_LT,0.7525,0.2393,0.0471,0.0428,0.0361,0.0,-0.011756,0.2503,0,0,0
S3_02195,Control_LT,0.6296,0.0936,0.01,0.076,0.008,0.0,-0.007507,0.3076,0,0,0
S3_02196,Control_LT,0.5301,0.0699,0.0358,0.0975,0.0022,0.0,-0.008506,0.3535,0,0,0
S3_02197,High_E_LT,0.7428,0.2832,0.096,0.0457,0.0414,0.0,-0.016937,0.3769,0,0,1
S3_02198,High_E_LT,0.6691,0.5646,0.5547,0.0459,0.047,0.1,0.009364,0.396,0,1,0
S3_02199,High_E_LT,0.779,0.3157,0.0492,0.0469,0.0451,0.0,-0.004789,0.4813,0,0,0
S3_02200,High_E_LT,0.5999,0.7199,0.7755,0.0262,0.0424,0.1,0.025969,0.2911,1,1,0
S3_02201,High_E_LT,0.7977,0.709,0.6433,0.0362,0.0549,0.1,0.002103,0.3461,1,1,0
S3_02202,Control_LT,0.5162,0.0726,0.0366,0.085,0.0132,0.0,-0.013288,0.2,0,0,0
S3_02203,High_E_LT,0.7942,0.3979,0.1541,0.0286,0.0463,0.0,-0.008278,0.3108,0,0,0
S3_02204,High_E_LT,0.7903,0.5292,0.536,0.0422,0.0353,0.1,0.002145,0.4436,0,1,0
S3_02205,High_E_LT,0.6681,0.6269,0.6001,0.0507,0.0453,0.1,0.013644,0.2913,0,0,0
S3_02206,Control_LT,0.6841,0.5008,0.4266,0.0872,0.0066,0.1,0.018222,0.2872,1,0,0
S3_02207,High_E_LT,0.6666,0.6987,0.6558,0.0341,0.05,0.1,0.018278,0.3416,1,1,0
S3_02208,High_E_LT,0.6492,0.6548,0.6702,0.05,0.0399,0.1,0.039356,0.162,1,1,0
S3_02209,High_E_LT,0.9518,0.6767,0.62,0.0472,0.0208,0.1,0.018473,0.3157,1,1,0
S3_02210,Control_LT,0.7961,0.5248,0.5414,0.0721,0.0067,0.1,0.041458,0.3099,1,1,0
S3_02211,High_E_LT,0.6619,0.6446,0.6847,0.0387,0.0197,0.1,0.022725,0.3786,1,0,0
S3_02212,High_E_LT,0.8215,0.6059,0.5447,0.0452,0.0578,0.1,0.01548,0.4266,1,1,0
S3_02213,High_E_LT,0.7062,0.6887,0.6833,0.0405,0.0404,0.1,0.062017,0.3442,1,1,0
S3_02214,Control_LT,0.6287,0.3102,0.2276,0.0844,0.0054,0.1,0.031046,0.4241,0,0,0
S3_02215,High_E_LT,0.7467,0.6137,0.6521,0.0329,0.0302,0.1,0.004714,0.5044,1,1,0
S3_02216,Control_LT,0.4634,0.0457,0.0188,0.0795,0.0058,0.06745,0.001186,0.3926,0,0,1
S3_02217,Control_LT,0.4169,0.0598,0.0219,0.1026,0.0055,0.0,-0.010027,0.3167,0,0,0
S3_02218,High_E_LT,0.6249,0.1661,0.0827,0.0528,0.0409,0.0,-0.022119,0.424,0,1,0
S3_02219,High_E_LT,0.7338,0.7353,0.7805,0.0305,0.0423,0.1,0.019806,0.3402,0,1,0
S3_02220,Control_LT,0.6408,0.0755,0.01,0.0723,0.0033,0.0,-0.013627,0.3296,0,0,1
S3_02221,Control_LT,0.3812,0.4554,0.4799,0.0761,0.0147,0.1,0.014584,0.3168,0,0,0
S3_02222,Control_LT,0.5419,0.2833,0.3305,0.0859,0.0011,0.1,0.005195,0.3617,1,0,0
S3_02223,High_E_LT,0.6111,0.2794,0.0603,0.041,0.0547,0.0,-0.005222,0.2815,1,1,0
S3_02224,Control_LT,0.5164,0.1935,0.1123,0.1015,0.0086,0.1,0.028336,0.4392,1,0,0
S3_02225,High_E_LT,0.6664,0.6987,0.6251,0.0377,0.0227,0.1,0.030699,0.4447,0,1,0
S3_02226,High_E_LT,0.7268,0.646,0.6306,0.04,0.0337,0.1,0.031679,0.3759,1,1,0
S3_02227,Control_LT,0.6578,0.1051,0.0305,0.0803,0.002,0.0,-0.032493,0.4452,0,0,0
S3_02228,Control_LT,0.5361,0.1146,0.0128,0.0635,0.0074,0.0,-0.011913,0.314,0,1,0
S3_02229,High_E_LT,0.7185,0.2859,0.1471,0.047,0.0393,0.0,-0.050077,0.2606,0,1,0
S3_02230,Control_LT,0.4342,0.2307,0.1611,0.096,0.0055,0.1,0.013872,0.4045,0,0,1
S3_02231,High_E_LT,0.6461,0.692,0.7607,0.0207,0.0401,0.1,0.028575,0.4322,1,1,0
S3_02232,Control_LT,0.4855,0.0868,0.0315,0.1302,0.0056,0.1,0.031446,0.4638,1,0,0
S3_02233,Control_LT,0.6975,0.425,0.2884,0.0983,0.001,0.1,0.018105,0.3862,1,1,0
S3_02234,Control_LT,0.7118,0.3918,0.3557,0.0713,0.0083,0.1,0.009813,0.4671,0,0,0
S3_02235,High_E_LT,0.7093,0.3167,0.131,0.0341,0.0477,0.0,-0.020917,0.4342,0,0,0
S3_02236,Control_LT,0.5735,0.0562,0.0269,0.0862,0.0126,0.0,-0.005599,0.3807,0,0,1
S3_02237,Control_LT,0.3432,0.0459,0.0181,0.0772,0.0043,0.0,-0.006462,0.4326,0,0,1
S3_02238,High_E_LT,0.7774,0.6076,0.6621,0.0358,0.0499,0.1,0.006076,0.4637,1,1,0
S3_02239,Control_LT,0.5132,0.521,0.5311,0.0814,0.0059,0.1,0.02821,0.192,1,1,0
S3_02240,Control_LT,0.6046,0.1967,0.0748,0.0808,0.0083,0.1,0.009323,0.4792,0,0,1
S3_02241,High_E_LT,0.7067,0.7141,0.7309,0.0287,0.0326,0.1,0.023317,0.4371,1,1,0
S3_02242,Control_LT,0.5626,0.0708,0.01,0.0743,0.0086,0.0,-0.011999,0.2627,0,1,0
S3_02243,High_E_LT,0.7019,0.3216,0.0169,0.0412,0.0696,0.0,-0.007319,0.3314,1,0,0
S3_02244,Control_LT,0.3837,0.4597,0.4056,0.0764,0.0015,0.1,0.035938,0.3501,1,0,0
S3_02245,Control_LT,0.5482,0.4014,0.3403,0.0954,0.0059,0.1,0.015441,0.3499,0,1,0
S3_02246,Control_LT,0.6152,0.048,0.01,0.1188,0.0087,0.0,-0.008516,0.262,0,0,0
S3_02247,High_E_LT,0.6424,0.2484,0.137,0.0365,0.0393,0.0,-0.007593,0.4507,0,1,0
S3_02248,Control_LT,0.7495,0.0646,0.0404,0.0827,0.0012,0.0,-0.008864,0.27,0,0,0
S3_02249,High_E_LT,0.6373,0.4244,0.2516,0.0559,0.0615,0.02238,-0.000753,0.2989,0,1,0
S3_02250,High_E_LT,0.5432,0.7186,0.6597,0.0383,0.0527,0.1,0.025853,0.2534,1,1,0
S3_02251,High_E_LT,0.9331,0.1824,0.0512,0.056,0.0398,0.0,-0.047587,0.254,1,0,0
S3_02252,Control_LT,0.5973,0.4896,0.476,0.0637,0.0039,0.1,0.053056,0.3705,1,1,0
S3_02253,Control_LT,0.4597,0.1297,0.0371,0.0769,0.0,0.0,-0.010433,0.4897,0,0,0
S3_02254,Control_LT,0.1816,0.0573,0.01,0.0855,0.0073,0.1,0.032982,0.4203,0,0,1
S3_02255,Control_LT,0.6621,0.0838,0.01,0.1067,0.0025,0.0,-0.023636,0.341,0,0,1
S3_02256,High_E_LT,0.673,0.6407,0.5923,0.0449,0.0346,0.1,0.056853,0.3982,1,1,0
S3_02257,Control_LT,0.4181,0.5972,0.5471,0.0575,0.0103,0.1,0.020139,0.2018,0,1,0
S3_02258,High_E_LT,0.7932,0.6517,0.6385,0.0391,0.0451,0.1,0.016417,0.4038,1,1,0
S3_02259,High_E_LT,0.8052,0.2065,0.0939,0.0561,0.0272,0.0,-0.003449,0.3037,0,0,0
S3_02260,High_E_LT,0.7213,0.6273,0.5476,0.0456,0.0553,0.1,0.020135,0.4021,1,1,0
S3_02261,High_E_LT,0.5537,0.6659,0.6208,0.0447,0.0266,0.1,0.025808,0.1706,1,1,0
S3_02262,High_E_LT,0.6839,0.2408,0.0518,0.038,0.0423,0.0,-0.039815,0.4208,0,1,0
S3_02263,High_E_LT,0.6087,0.723,0.6996,0.037,0.0593,0.1,0.007949,0.2949,1,1,0
S3_02264,High_E_LT,0.7177,0.4024,0.1847,0.0234,0.0438,0.0,-0.010997,0.3868,0,1,0
S3_02265,Control_LT,0.501,0.1061,0.01,0.084,0.0042,0.0,-0.029085,0.3771,0,0,1
S3_02266,High_E_LT,0.8074,0.3982,0.0652,0.0285,0.0462,0.0,-0.022566,0.4882,0,1,0
S3_02267,High_E_LT,0.6788,0.1771,0.0304,0.0496,0.041,0.0,-0.023176,0.4259,0,0,1
S3_02268,High_E_LT,0.7912,0.2986,0.0892,0.0421,0.0388,0.0,-0.035414,0.359,1,1,0
S3_02269,Control_LT,0.567,0.0118,0.0451,0.0825,0.0089,0.0,-0.016568,0.3276,0,0,0
S3_02270,High_E_LT,0.7575,0.747,0.6986,0.0346,0.0296,0.1,0.05705,0.4067,1,1,0
S3_02271,High_E_LT,0.665,0.2007,0.0721,0.0511,0.0475,0.0,-0.021001,0.2906,0,0,0
S3_02272,Control_LT,0.5721,0.0696,0.0354,0.0907,0.0061,0.0,-0.004642,0.2999,0,0,0
S3_02273,High_E_LT,0.6758,0.5463,0.5681,0.0459,0.0468,0.1,0.007571,0.473,0,1,0
S3_02274,Control_LT,0.4132,0.0911,0.0327,0.0825,0.0,0.1,0.004235,0.4739,0,1,0
S3_02275,Control_LT,0.7334,0.47,0.4061,0.0869,0.0022,0.1,0.027981,0.3016,0,1,0
S3_02276,High_E_LT,0.7676,0.6503,0.6888,0.037,0.0438,0.1,0.003396,0.3054,1,1,0
S3_02277,Control_LT,0.6221,0.3926,0.4069,0.0952,0.0081,0.1,0.02282,0.3559,1,1,0
S3_02278,Control_LT,0.3871,0.01,0.052,0.0852,0.0087,0.0,-0.017753,0.2842,0,0,1
S3_02279,High_E_LT,0.9456,0.6248,0.5755,0.0418,0.0372,0.1,0.007206,0.5286,1,1,0
S3_02280,Control_LT,0.4042,0.0632,0.01,0.0786,0.0,0.0,-0.027643,0.1938,1,0,0
S3_02281,High_E_LT,0.6171,0.2377,0.0413,0.043,0.0318,0.0,-0.011387,0.3779,0,0,0
S3_02282,Control_LT,0.4829,0.3887,0.3887,0.0743,0.0061,0.1,0.014376,0.4514,1,1,0
S3_02283,Control_LT,0.6412,0.1376,0.01,0.0609,0.0,0.0,-0.043181,0.1881,0,0,0
S3_02284,High_E_LT,0.7537,0.6534,0.6375,0.0435,0.0545,0.1,0.032385,0.292,1,1,0
S3_02285,High_E_LT,0.8622,0.7603,0.7406,0.0284,0.0492,0.1,0.008865,0.272,1,1,0
S3_02286,Control_LT,0.5012,0.0305,0.1014,0.0689,0.0125,0.0,-0.001206,0.4071,0,0,0
S3_02287,High_E_LT,0.7518,0.2731,0.0339,0.0408,0.0566,0.0,-0.016965,0.5186,0,0,0
S3_02288,Control_LT,0.5442,0.1068,0.0392,0.0645,0.0071,0.0,-0.010662,0.3879,1,0,0
S3_02289,Control_LT,0.6791,0.0809,0.046,0.1031,0.0003,0.07694,0.001474,0.3152,0,0,1
S3_02290,Control_LT,0.5625,0.403,0.4364,0.0884,0.0036,0.1,0.012152,0.3094,1,0,0
S3_02291,High_E_LT,0.6955,0.6379,0.7145,0.0366,0.0334,0.1,0.007141,0.3195,1,1,0
S3_02292,High_E_LT,0.7589,0.5195,0.6164,0.0421,0.042,0.1,0.002777,0.4193,1,1,0
S3_02293,High_E_LT,0.6364,0.6282,0.5815,0.0433,0.0293,0.1,0.022238,0.4284,1,1,0
S3_02294,High_E_LT,0.7215,0.3782,0.253,0.0269,0.063,0.0,-0.023251,0.3958,1,0,0
S3_02295,Control_LT,0.4811,0.0923,0.0217,0.0509,0.0072,0.0,-0.009403,0.3429,0,0,1
S3_02296,Control_LT,0.4101,0.3981,0.4444,0.0748,0.0,0.1,0.016646,0.3563,0,0,0
S3_02297,Control_LT,0.5129,0.4386,0.4146,0.088,0.0,0.1,0.024182,0.3376,0,0,0
S3_02298,Control_LT,0.3243,0.0747,0.0198,0.0866,0.0001,0.0,-0.034275,0.4269,0,0,1
S3_02299,Control_LT,0.3891,0.0251,0.0665,0.1015,0.0072,0.1,0.006349,0.4596,0,0,0
S3_02300,High_E_LT,0.746,0.2734,0.1391,0.0376,0.0251,0.0,-0.035926,0.3505,1,0,0
S3_02301,Control_LT,0.4976,0.0372,0.016,0.0976,0.004,0.0806,0.001472,0.4483,1,0,0
S3_02302,High_E_LT,0.8188,0.6809,0.6913,0.0242,0.0492,0.06912,0.000383,0.3201,1,1,0
S3_02303,Control_LT,0.333,0.1425,0.0414,0.0687,0.0037,0.0,-0.013256,0.3793,0,0,0
S3_02304,Control_LT,0.668,0.0968,0.01,0.0948,0.0143,0.0,-0.004124,0.2193,0,0,0
S3_02305,High_E_LT,0.602,0.604,0.5898,0.0525,0.045,0.1,0.028425,0.322,1,0,0
S3_02306,Control_LT,0.4867,0.0299,0.0383,0.0757,0.002,0.0,-0.006175,0.3233,0,0,1
S3_02307,Control_LT,0.5809,0.186,0.0571,0.1095,0.0126,0.1,0.003408,0.3317,0,0,0
S3_02308,High_E_LT,0.6857,0.7876,0.8532,0.0216,0.0383,0.1,0.023099,0.1587,1,1,0
S3_02309,High_E_LT,0.7234,0.4614,0.2108,0.0435,0.0509,0.01732,-0.000645,0.466,1,0,0
S3_02310,High_E_LT,0.7809,0.6139,0.6126,0.0497,0.0327,0.1,0.007926,0.4025,1,1,0
S3_02311,High_E_LT,0.5729,0.5695,0.5908,0.0586,0.057,0.1,0.018735,0.2597,1,1,0
S3_02312,Control_LT,0.2458,0.0508,0.0182,0.0853,0.004,0.0,-0.009116,0.4397,1,0,1
S3_02313,Control_LT,0.6065,0.0288,0.0128,0.0995,0.0,0.0,-0.005759,0.4399,1,0,0
S3_02314,High_E_LT,0.99,0.4607,0.1919,0.0357,0.0327,0.0,-0.005771,0.2534,0,0,0
S3_02315,Control_LT,0.4456,0.0283,0.0128,0.0697,0.0,0.0,-0.02437,0.446,0,0,0
S3_02316,High_E_LT,0.7103,0.301,0.1828,0.0309,0.0332,0.0,-0.024983,0.3307,0,0,0
S3_02317,Control_LT,0.611,0.0579,0.0145,0.0916,0.0,0.0,-0.011644,0.4143,0,0,0
S3_02318,High_E_LT,0.7608,0.2631,0.057,0.0376,0.033,0.0,-0.004367,0.3671,1,0,0
S3_02319,High_E_LT,0.8444,0.5793,0.5652,0.0506,0.0262,0.1,0.0353,0.3455,1,1,0
S3_02320,High_E_LT,0.7463,0.3338,0.1042,0.0372,0.0423,0.0,-0.006227,0.1657,1,0,1
S3_02321,High_E_LT,0.7283,0.2622,0.0903,0.0461,0.0304,0.0,-0.005839,0.1855,0,0,0
S3_02322,Control_LT,0.5831,0.3291,0.2873,0.0972,0.0102,0.1,0.032016,0.3856,0,1,0
S3_02323,High_E_LT,0.7115,0.37,0.16,0.0476,0.0579,0.00849,-0.00095,0.4393,0,0,0
S3_02324,Control_LT,0.4384,0.3245,0.3941,0.1066,0.0035,0.1,0.005275,0.2705,0,1,0
S3_02325,Control_LT,0.5675,0.4433,0.38,0.0921,0.0,0.1,0.043297,0.283,0,1,0
S3_02326,Control_LT,0.6064,0.1169,0.0309,0.0647,0.0041,0.0,-0.005968,0.5237,0,0,1
S3_02327,High_E_LT,0.9847,0.6432,0.5542,0.0476,0.028,0.1,0.005575,0.3601,1,1,0
S3_02328,High_E_LT,0.733,0.3887,0.1952,0.0297,0.0568,0.0,-0.024635,0.4801,1,1,0
S3_02329,Control_LT,0.6184,0.3291,0.2982,0.0796,0.0043,0.1,0.024191,0.446,0,1,0
S3_02330,Control_LT,0.6393,0.1003,0.0192,0.1038,0.0001,0.0,-0.006963,0.3497,1,0,1
S3_02331,High_E_LT,0.6896,0.2197,0.0521,0.0422,0.0349,0.0,-0.052047,0.2498,0,0,0
S3_02332,Control_LT,0.4447,0.01,0.0412,0.1133,0.0028,0.0,-0.039699,0.3175,0,0,0
S3_02333,High_E_LT,0.7706,0.2437,0.0577,0.0506,0.0551,0.0,-0.004033,0.3994,0,0,0
S3_02334,High_E_LT,0.8476,0.3382,0.1297,0.0351,0.0321,0.0,-0.033803,0.4139,0,0,0
S3_02335,Control_LT,0.6861,0.4814,0.4686,0.0846,0.0039,0.1,0.010561,0.2814,1,0,0
S3_02336,Control_LT,0.4629,0.0793,0.0304,0.1028,0.0064,0.0,-0.025978,0.3079,0,0,0
S3_02337,High_E_LT,0.9295,0.3403,0.0678,0.0494,0.041,0.0,-0.032512,0.3285,1,0,0
S3_02338,High_E_LT,0.7635,0.2443,0.109,0.0483,0.0381,0.0,-0.023522,0.3966,1,0,0
S3_02339,High_E_LT,0.7668,0.174,0.0593,0.0456,0.0316,0.0,-0.012748,0.2145,0,0,0
S3_02340,Control_LT,0.3631,0.3034,0.1602,0.1042,0.0052,0.1,0.030682,0.3443,1,0,0
S3_02341,High_E_LT,0.9331,0.7314,0.6727,0.0353,0.0392,0.1,0.028743,0.3996,1,0,0
S3_02342,Control_LT,0.5381,0.0346,0.0123,0.0801,0.0072,0.0,-0.004109,0.313,0,0,1
S3_02343,High_E_LT,0.812,0.689,0.7317,0.0355,0.0394,0.1,0.00661,0.2726,1,1,0
S3_02344,Control_LT,0.2896,0.043,0.01,0.1011,0.0029,0.0,-0.004424,0.2847,0,0,0
S3_02345,Control_LT,0.5257,0.2984,0.2723,0.0846,0.0037,0.1,0.013619,0.3724,0,0,0
S3_02346,Control_LT,0.5324,0.0932,0.0378,0.0955,0.0033,0.06835,0.00125,0.3517,1,0,0
S3_02347,High_E_LT,0.6549,0.5772,0.6326,0.045,0.042,0.1,0.047591,0.3236,1,1,0
S3_02348,High_E_LT,0.5725,0.2682,0.1114,0.0319,0.0334,0.0,-0.026191,0.3797,0,1,1
S3_02349,High_E_LT,0.5706,0.4164,0.1862,0.015,0.0587,0.0,-0.052505,0.2855,1,0,0
S3_02350,Control_LT,0.3831,0.3104,0.3572,0.094,0.0075,0.1,0.02354,0.381,0,0,0
S3_02351,High_E_LT,0.8489,0.6656,0.6369,0.0465,0.0358,0.1,0.018424,0.2405,1,0,0
S3_02352,High_E_LT,0.8716,0.6845,0.6509,0.0378,0.0239,0.1,0.022814,0.4146,1,1,0
S3_02353,Control_LT,0.4224,0.0565,0.0105,0.1187,0.0019,0.09285,0.001749,0.402,0,0,0
S3_02354,High_E_LT,0.7464,0.2317,0.0709,0.0464,0.0497,0.0,-0.032976,0.3398,0,1,0
S3_02355,Control_LT,0.6386,0.4139,0.5225,0.0709,0.0038,0.1,0.009484,0.311,1,1,0
S3_02356,High_E_LT,0.7904,0.5606,0.5979,0.0476,0.0498,0.1,0.001465,0.3315,1,1,0
S3_02357,High_E_LT,0.7137,0.5277,0.4692,0.0449,0.0368,0.1,0.032456,0.5851,0,1,0
S3_02358,Control_LT,0.3743,0.4086,0.3273,0.0883,0.0001,0.1,0.029559,0.3636,1,0,0
S3_02359,High_E_LT,0.7104,0.1745,0.1218,0.0523,0.0329,0.0,-0.004808,0.3698,1,0,0
S3_02360,High_E_LT,0.5528,0.3274,0.2564,0.0221,0.0366,0.0,-0.045891,0.3654,0,1,0
S3_02361,Control_LT,0.428,0.3686,0.3671,0.1071,0.0054,0.1,0.037678,0.2708,0,1,0
S3_02362,Control_LT,0.4992,0.3782,0.3506,0.0915,0.0,0.1,0.020413,0.3385,1,1,0
S3_02363,Control_LT,0.3608,0.01,0.1025,0.0996,0.0061,0.1,0.003251,0.3483,0,0,1
S3_02364,High_E_LT,0.7209,0.2456,0.0779,0.0387,0.056,0.0,-0.02208,0.3806,0,0,1
S3_02365,High_E_LT,0.7694,0.6137,0.6528,0.0492,0.0291,0.1,0.003387,0.2183,1,1,0
S3_02366,Control_LT,0.4954,0.5196,0.4919,0.0784,0.0018,0.1,0.016566,0.2828,0,1,0
S3_02367,Control_LT,0.5244,0.056,0.0307,0.0919,0.0107,0.0,-0.026184,0.3632,1,0,1
S3_02368,High_E_LT,0.7168,0.6373,0.6628,0.0402,0.0409,0.1,0.013658,0.2845,1,1,0
S3_02369,High_E_LT,0.5978,0.6321,0.6954,0.0372,0.0401,0.1,0.031656,0.4358,1,1,1
S3_02370,High_E_LT,0.7617,0.5434,0.4424,0.0431,0.043,0.07532,0.000622,0.4119,1,1,1
S3_02371,High_E_LT,0.757,0.7276,0.7042,0.0388,0.0358,0.1,0.03054,0.265,0,1,0
S3_02372,High_E_LT,0.8698,0.7431,0.7592,0.0355,0.0496,0.1,0.045345,0.2385,1,1,0
S3_02373,Control_LT,0.5678,0.0766,0.01,0.0821,0.0054,0.0,-0.000824,0.3287,0,0,0
S3_02374,Control_LT,0.4675,0.1392,0.0186,0.0868,0.0099,0.1,0.00493,0.4468,0,0,0
S3_02375,High_E_LT,0.7028,0.2526,0.0711,0.0358,0.0331,0.0,-0.023962,0.4083,0,0,0
S3_02376,High_E_LT,0.7248,0.5589,0.584,0.0412,0.0303,0.1,0.007067,0.4998,0,1,0
S3_02377,High_E_LT,0.6248,0.5514,0.6768,0.0504,0.0459,0.1,0.00231,0.3114,1,1,0
S3_02378,High_E_LT,0.7482,0.6591,0.6683,0.0426,0.0498,0.1,0.007548,0.3122,1,1,0
S3_02379,Control_LT,0.3191,0.1151,0.0318,0.063,0.01,0.0,-0.04947,0.2697,0,0,1
S3_02380,High_E_LT,0.7686,0.2267,0.0155,0.0512,0.04,0.0,-0.004156,0.4402,1,0,0
S3_02381,Control_LT,0.5048,0.0898,0.0336,0.0891,0.0019,0.0,-0.033011,0.2873,0,0,0
S3_02382,Control_LT,0.5712,0.0557,0.0177,0.0756,0.0029,0.0,-0.000645,0.2836,0,0,1
S3_02383,High_E_LT,0.9162,0.52,0.2459,0.029,0.0402,0.0,-0.004053,0.3819,1,1,0
S3_02384,Control_LT,0.5434,0.1207,0.0265,0.0703,0.0066,0.0,-0.043102,0.3559,0,0,0
S3_02385,High_E_LT,0.7326,0.6288,0.6377,0.039,0.0279,0.1,0.016638,0.5133,1,1,0
S3_02386,Control_LT,0.4226,0.017,0.01,0.0952,0.0055,0.0,-0.016472,0.3963,0,1,0
S3_02387,High_E_LT,0.5739,0.2441,0.0393,0.0338,0.0467,0.0,-0.021087,0.1556,0,1,0
S3_02388,High_E_LT,0.8646,0.7069,0.418,0.01,0.0474,0.0,-0.028501,0.2806,1,1,0
S3_02389,High_E_LT,0.7665,0.5008,0.2947,0.022,0.0491,0.0,-0.008951,0.2417,1,0,0
S3_02390,High_E_LT,0.7679,0.5605,0.4106,0.0202,0.053,0.0,-0.010413,0.3839,1,1,0
S3_02391,Control_LT,0.3544,0.014,0.0138,0.0837,0.0031,0.0,-0.041124,0.45,0,0,0
S3_02392,Control_LT,0.5522,0.4456,0.4824,0.0857,0.0028,0.1,0.014176,0.2894,0,0,0
S3_02393,Control_LT,0.3325,0.3149,0.5266,0.0784,0.0053,0.1,0.002577,0.1864,0,1,0
S3_02394,Control_LT,0.6354,0.1181,0.0209,0.0865,0.0,0.0,-0.009636,0.3028,1,0,0
S3_02395,Control_LT,0.4956,0.2687,0.449,0.0728,0.0139,0.1,0.002971,0.336,1,1,0
S3_02396,High_E_LT,0.99,0.2947,0.0991,0.0466,0.0358,0.0,-0.022981,0.3771,0,1,0
S3_02397,High_E_LT,0.5927,0.3475,0.1397,0.0284,0.0446,0.0,-0.009466,0.2274,0,1,0
S3_02398,Control_LT,0.5159,0.0947,0.01,0.0855,0.0,0.0,-0.010793,0.4046,0,0,0
S3_02399,Control_LT,0.4658,0.0577,0.01,0.0739,0.0016,0.0,-0.015323,0.3008,0,0,0
S3_02400,Control_LT,0.2783,0.0146,0.0133,0.0774,0.0007,0.0,-0.010418,0.2816,0,0,1
S3_02401,Control_LT,0.6399,0.1573,0.01,0.0793,0.005,0.1,0.002477,0.4741,0,0,0
S3_02402,High_E_LT,0.6986,0.652,0.7161,0.0341,0.0426,0.1,0.0111,0.4038,1,1,0
S3_02403,High_E_LT,0.806,0.6254,0.4945,0.0525,0.0611,0.1,0.017749,0.4565,1,1,0
S3_02404,Control_LT,0.4754,0.0435,0.0537,0.1007,0.0063,0.0,-0.008505,0.2551,0,0,0
S3_02405,High_E_LT,0.8236,0.3885,0.4672,0.0513,0.0232,0.08002,0.001092,0.3663,0,0,0
S3_02406,Control_LT,0.5521,0.0381,0.0262,0.0817,0.0039,0.0,-0.000515,0.3204,0,0,1
S3_02407,Control_LT,0.4785,0.1826,0.0353,0.1042,0.0054,0.1,0.006299,0.5118,0,0,0
S3_02408,High_E_LT,0.6443,0.4962,0.5363,0.0405,0.0521,0.1,0.006124,0.502,1,1,0
S3_02409,Control_LT,0.3437,0.0927,0.01,0.0896,0.0044,0.0,-0.016608,0.2634,0,0,1
S3_02410,High_E_LT,0.663,0.4099,0.1824,0.0431,0.0635,0.0,-0.001274,0.4016,1,1,0
S3_02411,Control_LT,0.6566,0.3558,0.3985,0.0892,0.0033,0.1,0.005469,0.3421,0,0,0
S3_02412,High_E_LT,0.7327,0.7328,0.7116,0.0288,0.0255,0.1,0.043302,0.319,0,1,0
S3_02413,High_E_LT,0.6562,0.4745,0.5748,0.0467,0.0491,0.1,0.006065,0.4144,0,1,0
S3_02414,High_E_LT,0.881,0.601,0.5822,0.0443,0.0541,0.1,0.022698,0.4428,1,1,0
